,title,rating,price,link
127,"APPLE iPhone 13 Pro (Alpine Green, 256 GB)",4.7605 Ratings & 57 Reviews,"₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-alpine-green-256-gb/p/itm3fe8904f51da9?pid=MOBGC9VGQXEZZJ2G&lid=LSTMOBGC9VGQXEZZJ2GE8X7DO&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_104&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBGC9VGQXEZZJ2G.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
128,"APPLE iPhone 11 (Black, 64 GB)","4.678,690 Ratings & 5,936 Reviews","₹47,990",https://www.flipkart.com/apple-iphone-11-black-64-gb/p/itm4e5041ba101fd?pid=MOBFWQ6BXGJCEYNY&lid=LSTMOBFWQ6BXGJCEYNYZXSHRJ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_105&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6BXGJCEYNY.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
129,"APPLE iPhone 12 Mini (Green, 128 GB)","4.596,794 Ratings & 7,898 Reviews","₹55,199",https://www.flipkart.com/apple-iphone-12-mini-green-128-gb/p/itmba857c2dd4069?pid=MOBFWBYZZHZKAFD6&lid=LSTMOBFWBYZZHZKAFD6ITPS7C&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_106&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWBYZZHZKAFD6.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
130,"APPLE iPhone XR (Black, 128 GB)","4.699,759 Ratings & 8,557 Reviews","₹44,999",https://www.flipkart.com/apple-iphone-xr-black-128-gb/p/itmf1371b92c33ac?pid=MOBFWQ6BHYJ6FNU4&lid=LSTMOBFWQ6BHYJ6FNU4HXUBTO&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_107&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6BHYJ6FNU4.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
131,"Apple iPhone XR (White, 128 GB) (Includes EarPods, Power Adapter)","4.699,759 Ratings & 8,557 Reviews","₹44,999",https://www.flipkart.com/apple-iphone-xr-white-128-gb-includes-earpods-power-adapter/p/itmf9z7zrz4tbhwm?pid=MOBF9Z7ZZY3HCDZZ&lid=LSTMOBF9Z7ZZY3HCDZZYYGEUW&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_108&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBF9Z7ZZY3HCDZZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
132,"APPLE iPhone XR ((PRODUCT)RED, 128 GB)","4.699,759 Ratings & 8,557 Reviews","₹44,999",https://www.flipkart.com/apple-iphone-xr-product-red-128-gb/p/itm60560fc188f25?pid=MOBFWQ6B4SZC2QNH&lid=LSTMOBFWQ6B4SZC2QNHIJ8TMU&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_109&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6B4SZC2QNH.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
133,"APPLE iPhone 12 Mini (Purple, 128 GB)","4.596,794 Ratings & 7,898 Reviews","₹55,199",https://www.flipkart.com/apple-iphone-12-mini-purple-128-gb/p/itmc2fc2d449f5ff?pid=MOBG2EPZTUD6DGKZ&lid=LSTMOBG2EPZTUD6DGKZRGMOQV&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_110&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBG2EPZTUD6DGKZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
134,"APPLE iPhone SE (3rd Gen) (Starlight, 256 GB)",4.5148 Ratings & 25 Reviews,"₹58,900",https://www.flipkart.com/apple-iphone-se-3rd-gen-starlight-256-gb/p/itmea15baf6bc2da?pid=MOBGC9K3UHG86FDG&lid=LSTMOBGC9K3UHG86FDGUHI0FI&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_111&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBGC9K3UHG86FDG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
135,"APPLE iPhone 11 (White, 64 GB)","4.678,690 Ratings & 5,936 Reviews","₹47,990",https://www.flipkart.com/apple-iphone-11-white-64-gb/p/itmfc6a7091eb20b?pid=MOBFWQ6BVWVEH3XE&lid=LSTMOBFWQ6BVWVEH3XEB1SFMZ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_112&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6BVWVEH3XE.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
136,"APPLE iPhone SE (3rd Gen) (Midnight, 256 GB)",4.5148 Ratings & 25 Reviews,"₹58,900",https://www.flipkart.com/apple-iphone-se-3rd-gen-midnight-256-gb/p/itm06824d5671624?pid=MOBGC9K3EMZYFNDT&lid=LSTMOBGC9K3EMZYFNDTWRLKFS&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_113&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBGC9K3EMZYFNDT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
137,"APPLE iPhone 13 Pro Max (Silver, 1 TB)",4.7932 Ratings & 99 Reviews,"₹1,79,900",https://www.flipkart.com/apple-iphone-13-pro-max-silver-1-tb/p/itm5e2d156bf43d9?pid=MOBG6VF5H3YC3GNC&lid=LSTMOBG6VF5H3YC3GNCYVAKOJ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_114&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBG6VF5H3YC3GNC.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
138,"APPLE iPhone 11 (Yellow, 64 GB)","4.678,690 Ratings & 5,936 Reviews","₹47,990",https://www.flipkart.com/apple-iphone-11-yellow-64-gb/p/itm39b1a0ba9ddcb?pid=MOBFWQ6BWGX9VRFS&lid=LSTMOBFWQ6BWGX9VRFSWACBGI&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_115&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6BWGX9VRFS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
139,"APPLE iPhone 12 Mini (Purple, 64 GB)","4.596,794 Ratings & 7,898 Reviews","₹49,999",https://www.flipkart.com/apple-iphone-12-mini-purple-64-gb/p/itm65bf7fa5d4ff4?pid=MOBG2EPZ3N8ZY4EY&lid=LSTMOBG2EPZ3N8ZY4EYQ4XG1C&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_116&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBG2EPZ3N8ZY4EY.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
140,"APPLE iPhone XR ((PRODUCT)RED, 64 GB)","4.699,759 Ratings & 8,557 Reviews","₹39,999",https://www.flipkart.com/apple-iphone-xr-product-red-64-gb/p/itm60ffcdde1d876?pid=MOBFWQ6BX4HAF3FX&lid=LSTMOBFWQ6BX4HAF3FXTGEI1L&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_117&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWQ6BX4HAF3FX.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
141,"APPLE iPhone 13 Pro Max (Gold, 128 GB)",4.7932 Ratings & 99 Reviews,"₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-max-gold-128-gb/p/itm8b15a11ea85d7?pid=MOBG6VF5EGHG2QPN&lid=LSTMOBG6VF5EGHG2QPN1OLIZD&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_118&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBG6VF5EGHG2QPN.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
142,"APPLE iPhone 12 (Red, 128 GB)","4.61,68,390 Ratings & 11,581 Reviews","₹65,900",https://www.flipkart.com/apple-iphone-12-red-128-gb/p/itma7bd86885ed98?pid=MOBFWBYZUHPFWQRD&lid=LSTMOBFWBYZUHPFWQRDGEP0DL&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_119&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBFWBYZUHPFWQRD.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
143,"APPLE iPhone 13 Pro (Sierra Blue, 256 GB)",4.7605 Ratings & 57 Reviews,"₹1,29,900",https://www.flipkart.com/apple-iphone-13-pro-sierra-blue-256-gb/p/itm253e055668626?pid=MOBG6VF5HRGWATEQ&lid=LSTMOBG6VF5HRGWATEQPQ0FD6&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=Search&iid=99460f6b-1d84-4e1a-b4da-05930d0bd497.MOBG6VF5HRGWATEQ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
144,"APPLE iPhone 13 (Green, 512 GB)","4.63,884 Ratings & 409 Reviews","₹1,04,900",https://www.flipkart.com/apple-iphone-13-green-512-gb/p/itmdd397c451bdae?pid=MOBGC9VGEZQUXGW5&lid=LSTMOBGC9VGEZQUXGW5QQVNS1&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_121&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBGC9VGEZQUXGW5.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
145,"APPLE iPhone 12 Pro Max (Pacific Blue, 256 GB)","4.61,223 Ratings & 98 Reviews","₹1,29,900",https://www.flipkart.com/apple-iphone-12-pro-max-pacific-blue-256-gb/p/itm3a0860c94250e?pid=MOBFWBYZ8STJXCVT&lid=LSTMOBFWBYZ8STJXCVT96XFLS&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBFWBYZ8STJXCVT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
146,"APPLE iPhone 13 Pro (Sierra Blue, 1 TB)",4.7605 Ratings & 57 Reviews,"₹1,69,900",https://www.flipkart.com/apple-iphone-13-pro-sierra-blue-1-tb/p/itm777e2efa08500?pid=MOBG6VF5GNRGPUAU&lid=LSTMOBG6VF5GNRGPUAUY4FSU3&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_123&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5GNRGPUAU.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
147,"APPLE iPhone 12 Pro Max (Silver, 128 GB)","4.61,223 Ratings & 98 Reviews","₹1,19,900",https://www.flipkart.com/apple-iphone-12-pro-max-silver-128-gb/p/itm5a51ba742a17e?pid=MOBFWBYZNSNVGGZC&lid=LSTMOBFWBYZNSNVGGZCES55AV&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_124&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBFWBYZNSNVGGZC.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
148,"APPLE iPhone 12 Mini (Purple, 256 GB)","4.596,794 Ratings & 7,898 Reviews","₹69,900",https://www.flipkart.com/apple-iphone-12-mini-purple-256-gb/p/itm3d825d9ed56e1?pid=MOBG2EPZBPRTG48Z&lid=LSTMOBG2EPZBPRTG48ZPNKNXM&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_125&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG2EPZBPRTG48Z.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
149,"APPLE iPhone 13 Pro (Silver, 512 GB)",4.7605 Ratings & 57 Reviews,"₹1,49,900",https://www.flipkart.com/apple-iphone-13-pro-silver-512-gb/p/itme09b3387ed093?pid=MOBG6VF5GGMMBMG4&lid=LSTMOBG6VF5GGMMBMG46NCJDA&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_126&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5GGMMBMG4.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
150,"APPLE iPhone 12 Pro (Silver, 512 GB)","4.61,074 Ratings & 72 Reviews","₹1,39,900",https://www.flipkart.com/apple-iphone-12-pro-silver-512-gb/p/itm0ccf9fc219a71?pid=MOBFWBYZ5UY6ZBVA&lid=LSTMOBFWBYZ5UY6ZBVASXARTV&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_127&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBFWBYZ5UY6ZBVA.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
151,"APPLE iPhone 13 Mini (Pink, 512 GB)",4.6666 Ratings & 59 Reviews,"₹94,900",https://www.flipkart.com/apple-iphone-13-mini-pink-512-gb/p/itm56980f8bb46c6?pid=MOBG6VF5GF68DUG4&lid=LSTMOBG6VF5GF68DUG4VS6PG2&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_128&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5GF68DUG4.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
152,"APPLE iPhone 12 Pro Max (Gold, 512 GB)","4.61,223 Ratings & 98 Reviews","₹1,49,900",https://www.flipkart.com/apple-iphone-12-pro-max-gold-512-gb/p/itmd164e2fef2871?pid=MOBFWBYZ4AG3FGNW&lid=LSTMOBFWBYZ4AG3FGNW9JN4MF&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_129&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBFWBYZ4AG3FGNW.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
153,"APPLE iPhone 6s (Rose Gold, 32 GB)","4.593,023 Ratings & 9,271 Reviews","₹29,900",https://www.flipkart.com/apple-iphone-6s-rose-gold-32-gb/p/itmen2yymnfcrxsz?pid=MOBEN2XYK8WFEGM8&lid=LSTMOBEN2XYK8WFEGM8KEJ7NJ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_130&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBEN2XYK8WFEGM8.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
154,"APPLE iPhone 11 Pro Max (Silver, 64 GB)","4.71,092 Ratings & 100 Reviews","₹1,17,100",https://www.flipkart.com/apple-iphone-11-pro-max-silver-64-gb/p/itm9cd54210a8047?pid=MOBFKCTSTETGYFKZ&lid=LSTMOBFKCTSTETGYFKZZHWDT6&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_131&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBFKCTSTETGYFKZ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
155,"APPLE iPhone 6s (Silver, 32 GB)","4.593,023 Ratings & 9,271 Reviews","₹29,900",https://www.flipkart.com/apple-iphone-6s-silver-32-gb/p/itmen2yyhbbky4nu?pid=MOBEN2YYDY9YZHFT&lid=LSTMOBEN2YYDY9YZHFTJT0EHI&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBEN2YYDY9YZHFT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
156,"APPLE iPhone 8 (Gold, 64 GB)","4.511,337 Ratings & 799 Reviews","₹39,900",https://www.flipkart.com/apple-iphone-8-gold-64-gb/p/itmexrgvcbsga3zz?pid=MOBEXRGVZWHDW2RQ&lid=LSTMOBEXRGVZWHDW2RQYDS1SL&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBEXRGVZWHDW2RQ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
157,"APPLE iPhone 13 Pro Max (Sierra Blue, 512 GB)",4.7932 Ratings & 99 Reviews,"₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-512-gb/p/itm26f0b22cf2288?pid=MOBG6VF5ERKYQRP8&lid=LSTMOBG6VF5ERKYQRP8I9WIFA&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5ERKYQRP8.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
158,"APPLE iPhone 6s (Space Grey, 32 GB)","4.593,023 Ratings & 9,271 Reviews","₹29,900",https://www.flipkart.com/apple-iphone-6s-space-grey-32-gb/p/itmen2yyjfzpspyg?pid=MOBEN2YYKU9386TQ&lid=LSTMOBEN2YYKU9386TQWSMNJQ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBEN2YYKU9386TQ.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
159,"APPLE iPhone 6s Plus (Rose Gold, 32 GB)","4.418,822 Ratings & 2,386 Reviews","₹33,299",https://www.flipkart.com/apple-iphone-6s-plus-rose-gold-32-gb/p/itmen2yyuyggpx32?pid=MOBEN2YYNZNK7MPF&lid=LSTMOBEN2YYNZNK7MPFKY9CMG&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBEN2YYNZNK7MPF.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
160,"APPLE iPhone 6s (Gold, 32 GB)","4.593,023 Ratings & 9,271 Reviews","₹29,900",https://www.flipkart.com/apple-iphone-6s-gold-32-gb/p/itmen2yynt6bz3gg?pid=MOBEN2YYQH8PSYXG&lid=LSTMOBEN2YYQH8PSYXGJSTV77&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBEN2YYQH8PSYXG.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
161,"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)","4.699,759 Ratings & 8,557 Reviews","₹39,999",https://www.flipkart.com/apple-iphone-xr-black-64-gb-includes-earpods-power-adapter/p/itmf9z7zxu4uqyz2?pid=MOBF9Z7ZPHGV4GNH&lid=LSTMOBF9Z7ZPHGV4GNH9IFADQ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBF9Z7ZPHGV4GNH.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
162,"APPLE iPhone 13 Pro (Sierra Blue, 128 GB)",4.7605 Ratings & 57 Reviews,"₹1,39,900",https://www.flipkart.com/apple-iphone-13-pro-sierra-blue-128-gb/p/itmc6c1bb3dfb499?pid=MOBG6VF52HRFWPZD&lid=LSTMOBG6VF52HRFWPZDSWII62&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF52HRFWPZD.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
163,"APPLE iPhone 13 Pro (Gold, 128 GB)",4.7605 Ratings & 57 Reviews,"₹1,19,499",https://www.flipkart.com/apple-iphone-13-pro-gold-128-gb/p/itm9547bf22f1980?pid=MOBG6VF5G2HGWZH3&lid=LSTMOBG6VF5G2HGWZH3IZ2ADS&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5G2HGWZH3.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
164,"APPLE iPhone 13 Pro Max (Gold, 512 GB)",4.7932 Ratings & 99 Reviews,"₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-gold-512-gb/p/itmd6a2716ec3249?pid=MOBG6VF5DKQRJHJS&lid=LSTMOBG6VF5DKQRJHJSCPRIPU&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5DKQRJHJS.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
165,"APPLE iPhone 13 Pro Max (Graphite, 512 GB)",4.7932 Ratings & 99 Reviews,"₹1,59,900",https://www.flipkart.com/apple-iphone-13-pro-max-graphite-512-gb/p/itmbe5170f10a29f?pid=MOBG6VF5MNKYGQMA&lid=LSTMOBG6VF5MNKYGQMA3Q2IN7&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5MNKYGQMA.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
166,"APPLE iPhone 13 Pro (Silver, 128 GB)",4.7605 Ratings & 57 Reviews,"₹1,19,900",https://www.flipkart.com/apple-iphone-13-pro-silver-128-gb/p/itm273b7a40dcf8b?pid=MOBG6VF5BSWSQJZV&lid=LSTMOBG6VF5BSWSQJZVDDRQGV&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBG6VF5BSWSQJZV.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
167,"APPLE iPhone 6 (Space Grey, 16 GB)","4.41,45,521 Ratings & 16,323 Reviews","₹51,999",https://www.flipkart.com/apple-iphone-6-space-grey-16-gb/p/itmefjg7mzcwjyhk?pid=MOBEYHZ2YAXZMF2J&lid=LSTMOBEYHZ2YAXZMF2JEVWVNC&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&fm=Search&iid=b2ddc57c-51ec-4592-a84a-10c957c2d1dc.MOBEYHZ2YAXZMF2J.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
168,"APPLE iPhone 11 Pro Max (Midnight Green, 64 GB)","4.71,092 Ratings & 100 Reviews","₹1,17,100",https://www.flipkart.com/apple-iphone-11-pro-max-midnight-green-64-gb/p/itmab1763b5ca244?pid=MOBFKCTSRYPAQNYT&lid=LSTMOBFKCTSRYPAQNYTHDWEGY&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_169&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFKCTSRYPAQNYT.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
169,"APPLE iPhone 13 Mini (Blue, 512 GB)",4.6666 Ratings & 59 Reviews,"₹94,900",https://www.flipkart.com/apple-iphone-13-mini-blue-512-gb/p/itm5db9409858571?pid=MOBG6VF5APJEYWTY&lid=LSTMOBG6VF5APJEYWTY59UTGJ&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBG6VF5APJEYWTY.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
170,"APPLE iPhone 12 Pro (Graphite, 512 GB)","4.61,074 Ratings & 72 Reviews","₹1,39,900",https://www.flipkart.com/apple-iphone-12-pro-graphite-512-gb/p/itmdf0ffb4f2150f?pid=MOBFWBYZ4ZZ5VUQD&lid=LSTMOBFWBYZ4ZZ5VUQDQDDDI0&marketplace=FLIPKART&q=apple+phones&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&fm=Search&iid=985f3f8f-cac8-4136-89cf-20a9aebb7a36.MOBFWBYZ4ZZ5VUQD.SEARCH&ppt=sp&ppn=sp&ssid=xmxtt23mrk0000001649677034693&qH=28642eda9a15b90f
